"TIME","GEO","CITIZEN","SEX","AGE","DECISION","UNIT","Value","Flag and Footnotes"
"2016","Greece","Total","Total","Total","Geneva Convention status","Person","770",""
"2016","Greece","Total","Total","Total","Humanitarian status","Person","4,900",""
"2016","Greece","Total","Total","Total","Rejected","Person","6,655",""
"2016","Spain","Extra-EU28 (current composition)","Total","Total","Total","Person","515","d"
"2016","Spain","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","20","d"
"2016","Spain","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","15",""
"2016","Spain","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","5",""
"2016","Spain","Extra-EU28 (current composition)","Total","Total","Rejected","Person","495",""
"2016","Spain","Total","Total","Total","Total","Person","515",""
"2016","Spain","Total","Total","Total","Total positive decisions","Person","20",""
"2016","Spain","Total","Total","Total","Geneva Convention status","Person","15",""
"2016","Spain","Total","Total","Total","Humanitarian status","Person","5",""
"2016","Spain","Total","Total","Total","Rejected","Person","495",""
"2016","France","Extra-EU28 (current composition)","Total","Total","Total","Person","41,285","d"
"2016","France","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","6,415","d"
"2016","France","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","4,510",""
"2016","France","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2016","France","Extra-EU28 (current composition)","Total","Total","Rejected","Person","34,870",""
"2016","France","Total","Total","Total","Total","Person","41,290",""
"2016","France","Total","Total","Total","Total positive decisions","Person","6,415",""
"2016","France","Total","Total","Total","Geneva Convention status","Person","4,510",""
"2016","France","Total","Total","Total","Humanitarian status","Person",":",""
"2016","France","Total","Total","Total","Rejected","Person","34,875",""
"2016","Croatia","Extra-EU28 (current composition)","Total","Total","Total","Person","105","d"
"2016","Croatia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0","d"
"2016","Croatia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2016","Croatia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Croatia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","105",""
"2016","Croatia","Total","Total","Total","Total","Person","110",""
"2016","Croatia","Total","Total","Total","Total positive decisions","Person","0",""
"2016","Croatia","Total","Total","Total","Geneva Convention status","Person","0",""
"2016","Croatia","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Croatia","Total","Total","Total","Rejected","Person","110",""
"2016","Italy","Extra-EU28 (current composition)","Total","Total","Total","Person","9,770","d"
"2016","Italy","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","4,770","d"
"2016","Italy","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","385",""
"2016","Italy","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","2,020",""
"2016","Italy","Extra-EU28 (current composition)","Total","Total","Rejected","Person","5,000",""
"2016","Italy","Total","Total","Total","Total","Person","9,770",""
"2016","Italy","Total","Total","Total","Total positive decisions","Person","4,770",""
"2016","Italy","Total","Total","Total","Geneva Convention status","Person","385",""
"2016","Italy","Total","Total","Total","Humanitarian status","Person","2,020",""
"2016","Italy","Total","Total","Total","Rejected","Person","5,000",""
"2016","Cyprus","Extra-EU28 (current composition)","Total","Total","Total","Person","250","d"
"2016","Cyprus","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","120","d"
"2016","Cyprus","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","25",""
"2016","Cyprus","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Cyprus","Extra-EU28 (current composition)","Total","Total","Rejected","Person","130",""
"2016","Cyprus","Total","Total","Total","Total","Person","250",""
"2016","Cyprus","Total","Total","Total","Total positive decisions","Person","120",""
"2016","Cyprus","Total","Total","Total","Geneva Convention status","Person","25",""
"2016","Cyprus","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Cyprus","Total","Total","Total","Rejected","Person","130",""
"2016","Latvia","Extra-EU28 (current composition)","Total","Total","Total","Person","45","d"
"2016","Latvia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","15","d"
"2016","Latvia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2016","Latvia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2016","Latvia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","30",""
"2016","Latvia","Total","Total","Total","Total","Person","45",""
"2016","Latvia","Total","Total","Total","Total positive decisions","Person","15",""
"2016","Latvia","Total","Total","Total","Geneva Convention status","Person","0",""
"2016","Latvia","Total","Total","Total","Humanitarian status","Person",":",""
"2016","Latvia","Total","Total","Total","Rejected","Person","30",""
"2016","Lithuania","Extra-EU28 (current composition)","Total","Total","Total","Person","5","d"
"2016","Lithuania","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0","d"
"2016","Lithuania","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2016","Lithuania","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Lithuania","Extra-EU28 (current composition)","Total","Total","Rejected","Person","5",""
"2016","Lithuania","Total","Total","Total","Total","Person","5",""
"2016","Lithuania","Total","Total","Total","Total positive decisions","Person","0",""
"2016","Lithuania","Total","Total","Total","Geneva Convention status","Person","0",""
"2016","Lithuania","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Lithuania","Total","Total","Total","Rejected","Person","5",""
"2016","Luxembourg","Extra-EU28 (current composition)","Total","Total","Total","Person","320","d"
"2016","Luxembourg","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5","d"
"2016","Luxembourg","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","5",""
"2016","Luxembourg","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2016","Luxembourg","Extra-EU28 (current composition)","Total","Total","Rejected","Person","315",""
"2016","Luxembourg","Total","Total","Total","Total","Person","320",""
"2016","Luxembourg","Total","Total","Total","Total positive decisions","Person","5",""
"2016","Luxembourg","Total","Total","Total","Geneva Convention status","Person","5",""
"2016","Luxembourg","Total","Total","Total","Humanitarian status","Person",":",""
"2016","Luxembourg","Total","Total","Total","Rejected","Person","315",""
"2016","Hungary","Extra-EU28 (current composition)","Total","Total","Total","Person","775","d"
"2016","Hungary","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5","d"
"2016","Hungary","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","5",""
"2016","Hungary","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Hungary","Extra-EU28 (current composition)","Total","Total","Rejected","Person","765",""
"2016","Hungary","Total","Total","Total","Total","Person","775",""
"2016","Hungary","Total","Total","Total","Total positive decisions","Person","5",""
"2016","Hungary","Total","Total","Total","Geneva Convention status","Person","5",""
"2016","Hungary","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Hungary","Total","Total","Total","Rejected","Person","765",""
"2016","Malta","Extra-EU28 (current composition)","Total","Total","Total","Person","325","d"
"2016","Malta","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","65","d"
"2016","Malta","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","25",""
"2016","Malta","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Malta","Extra-EU28 (current composition)","Total","Total","Rejected","Person","265",""
"2016","Malta","Total","Total","Total","Total","Person","325",""
"2016","Malta","Total","Total","Total","Total positive decisions","Person","65",""
"2016","Malta","Total","Total","Total","Geneva Convention status","Person","25",""
"2016","Malta","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Malta","Total","Total","Total","Rejected","Person","265",""
"2016","Netherlands","Extra-EU28 (current composition)","Total","Total","Total","Person","1,760","d"
"2016","Netherlands","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","1,015","d"
"2016","Netherlands","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","340",""
"2016","Netherlands","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","100",""
"2016","Netherlands","Extra-EU28 (current composition)","Total","Total","Rejected","Person","745",""
"2016","Netherlands","Total","Total","Total","Total","Person","1,760",""
"2016","Netherlands","Total","Total","Total","Total positive decisions","Person","1,015",""
"2016","Netherlands","Total","Total","Total","Geneva Convention status","Person","340",""
"2016","Netherlands","Total","Total","Total","Humanitarian status","Person","100",""
"2016","Netherlands","Total","Total","Total","Rejected","Person","745",""
"2016","Austria","Extra-EU28 (current composition)","Total","Total","Total","Person","3,480","d"
"2016","Austria","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","1,380","d"
"2016","Austria","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","835",""
"2016","Austria","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","190",""
"2016","Austria","Extra-EU28 (current composition)","Total","Total","Rejected","Person","2,100",""
